Uniprot,Gene description,Organ,GO
O15075,Doublecortin like kinase 1,Brain,GO:0005737;GO:0098978;GO:0005886;GO:0014069;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0004672;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0048675;GO:0007417;GO:0021952;GO:0048813;GO:0016197;GO:0030900;GO:0035556;GO:1900181;GO:0007399;GO:0001764;GO:0034504;GO:0006468;GO:0150052;GO:0009615
Q8N568,Doublecortin like kinase 2,Brain,GO:0005737;GO:0005856;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0008017;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0021766;GO:0035556;GO:0000226;GO:1900181;GO:0034504;GO:0021860
Q9C098,Doublecortin like kinase 3,Brain,GO:0005737;GO:0005634;GO:0004676;GO:0004679;GO:0005524;GO:0004677;GO:0004694;GO:0044024;GO:0072371;GO:1990244;GO:0035979;GO:0044025;GO:0140823;GO:0035175;GO:0044022;GO:0140855;GO:0035402;GO:0072354;GO:0140857;GO:0035403;GO:0044023;GO:0106310;GO:0004674;GO:0072518;GO:0004711;GO:0034504
O43602,Doublecortin,Brain,GO:0005856;GO:0005829;GO:0005874;GO:0005875;GO:0043005;GO:0008017;GO:0019901;GO:0035082;GO:0007417;GO:0035556;GO:0007399;GO:0001764;GO:0060041
Q8NEG7,DENN domain containing 6B,Brain,GO:0005829;GO:0055037;GO:0005085
Q16760,Diacylglycerol kinase delta,Brain,GO:0005905;GO:0005737;GO:0031410;GO:0005829;GO:0005634;GO:0005886;GO:0005524;GO:0004143;GO:0019992;GO:0042802;GO:0019900;GO:0046872;GO:0046982;GO:0042803;GO:0046340;GO:0046339;GO:0006897;GO:0035556;GO:0046834;GO:0160195;GO:0006654;GO:0007200;GO:0030168;GO:2000370;GO:0045742;GO:0015031;GO:0007165
P49619,Diacylglycerol kinase gamma,Brain,GO:0005856;GO:0005829;GO:0016020;GO:0005886;GO:0005524;GO:0004143;GO:0005509;GO:0008289;GO:0046339;GO:0046486;GO:0035556;GO:0046834;GO:0160195;GO:0048666;GO:0006654;GO:0007200;GO:0030168;GO:0050773
Q13574,Diacylglycerol kinase zeta,Brain,GO:0005737;GO:0005829;GO:0098978;GO:0030027;GO:0016020;GO:0016607;GO:0005634;GO:0005886;GO:0047649;GO:0005524;GO:0004143;GO:0016301;GO:0001727;GO:0046872;GO:0016477;GO:0046339;GO:0046486;GO:0035556;GO:0046834;GO:0031571;GO:0050860;GO:0006654;GO:0007200;GO:0030168
Q0P6D2,Divergent protein kinase domain 1C,Brain,GO:0005789
O95057,DIRAS family GTPase 1,Brain,GO:0005886;GO:0019003;GO:0005525;GO:0003924;GO:0007165
Q15700,Discs large MAGUK scaffold protein 2,Brain,GO:0005912;GO:1904115;GO:0016323;GO:0005829;GO:0044224;GO:0016020;GO:0031594;GO:0043005;GO:0043204;GO:0005886;GO:0014069;GO:0098839;GO:0004385;GO:0035255;GO:0019900;GO:0019901;GO:0099641;GO:0098609;GO:0035865;GO:0007268;GO:0045197;GO:0007399;GO:0035418;GO:0043113;GO:0097120;GO:0099072;GO:0099642
Q9P1A6,DLG associated protein 2,Brain,GO:0098978;GO:0005883;GO:0005886;GO:0014069;GO:0099572;GO:0060090;GO:0050804;GO:0007270
Q07687,Distal-less homeobox 2,Brain,GO:0000785;GO:0005634;GO:0003682;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:1990837;GO:0003727;GO:0000976;GO:0007420;GO:0048755;GO:0051216;GO:0030154;GO:0021893;GO:0048701;GO:0048706;GO:0021879;GO:0021766;GO:0045746;GO:0048715;GO:0046533;GO:0000122;GO:0014016;GO:0007219;GO:0042475;GO:0021772;GO:0048709;GO:1902871;GO:0045597;GO:0045944;GO:0009954;GO:0006357;GO:0021544
P56179,Distal-less homeobox 6,Brain,GO:0000785;GO:0005634;GO:0003700;GO:0000981;GO:0000978;GO:1990837;GO:0048646;GO:0030154;GO:0030326;GO:0048706;GO:0030855;GO:0060322;GO:0042472;GO:0007399;GO:0050679;GO:0006357;GO:0060021;GO:0001501
Q5HYR2,DMRT like family C1,Brain,GO:0000785;GO:0005634;GO:0006355
Q5HYR2,DMRT like family C1B,Brain,GO:0000785;GO:0005634;GO:0006355
Q08495,Dematin actin binding protein,Brain,GO:0015629;GO:0005884;GO:0031253;GO:0030863;GO:0031410;GO:0005829;GO:0048471;GO:0005886;GO:0031095;GO:0014069;GO:0005790;GO:0014731;GO:0003779;GO:0051015;GO:0005102;GO:0030507;GO:0030036;GO:0051017;GO:0051693;GO:0071320;GO:0007010;GO:0071786;GO:0048821;GO:0030032;GO:0010812;GO:0051895;GO:0033137;GO:0010801;GO:0050732;GO:0090315;GO:1900025;GO:0010763;GO:0090303;GO:0065003;GO:0032956;GO:0008360;GO:0051489;GO:0010591;GO:0051563
Q9NYC9,Dynein axonemal heavy chain 9,Brain,GO:0097729;GO:0005930;GO:0120135;GO:0030286;GO:0005576;GO:0005874;GO:0031514;GO:0036157;GO:0005524;GO:0016887;GO:0045505;GO:0051959;GO:0008569;GO:0030030;GO:0090660;GO:0003341;GO:0060294;GO:0051649;GO:0120197
P25686,DnaJ heat shock protein family (Hsp40) member B2,Brain,GO:0005737;GO:0098554;GO:0005829;GO:0005789;GO:0016234;GO:0031965;GO:0005634;GO:0048471;GO:0000502;GO:0001671;GO:0030544;GO:0031593;GO:0070628;GO:0120283;GO:0140318;GO:0051087;GO:0043130;GO:0031625;GO:0140036;GO:0051082;GO:0061077;GO:0036503;GO:0030308;GO:0008285;GO:0090084;GO:0032091;GO:0090086;GO:0070050;GO:0032781;GO:0032436;GO:0031398;GO:0043161;GO:0042026;GO:1903644;GO:0032880;GO:0031396;GO:0006986
Q9UKB3,DnaJ heat shock protein family (Hsp40) member C12,Brain,GO:0005737
Q9H3Z4,DnaJ heat shock protein family (Hsp40) member C5,Brain,GO:0035577;GO:0042584;GO:0061202;GO:0005829;GO:0005794;GO:0043231;GO:0005765;GO:0042470;GO:0016020;GO:0005739;GO:0031594;GO:0005886;GO:0098793;GO:0035579;GO:0030672;GO:0043008;GO:0061077;GO:0006887;GO:0043524;GO:0051402;GO:0045055;GO:0098693;GO:0016079
Q8NFT8,Delta/notch like EGF repeat containing,Brain,GO:0030425;GO:0005769;GO:0043025;GO:0005886;GO:0005509;GO:0030276;GO:0005112;GO:0004888;GO:0007417;GO:0006897;GO:0010001;GO:0001764;GO:0007220;GO:0007219;GO:0048741;GO:0007416
Q9UQ16,Dynamin 3,Brain,GO:0061828;GO:0030424;GO:0061829;GO:0005737;GO:0043197;GO:0044327;GO:0070062;GO:0098978;GO:0005874;GO:0048471;GO:0005886;GO:0014069;GO:0098844;GO:0098793;GO:0045202;GO:0043083;GO:0005525;GO:0003924;GO:0042802;GO:1990606;GO:0008017;GO:0050998;GO:0120283;GO:0099186;GO:0031798;GO:0031802;GO:0006897;GO:0046847;GO:0061002;GO:0051491;GO:1903423;GO:0031623;GO:0007416;GO:0016185
Q14184,Double C2 domain beta,Brain,GO:0005737;GO:0005886;GO:0098793;GO:0045202;GO:0005509;GO:0005544;GO:0019905;GO:0048791;GO:0099502;GO:0045956;GO:0032024;GO:0031340;GO:0008104;GO:0061669
Q96BY6,Dedicator of cytokinesis 10,Brain,GO:0005737;GO:0005829;GO:0043197;GO:0070062;GO:0098978;GO:0016020;GO:0005654;GO:0005634;GO:0005085;GO:0031267;GO:0001782;GO:0060997;GO:0002315;GO:0043547;GO:0030334;GO:0150052;GO:0035023;GO:0007264
Q8IZD9,Dedicator of cytokinesis 3,Brain,GO:0005737;GO:0005829;GO:0005886;GO:0005096;GO:0005085;GO:0017124;GO:0031267;GO:0048011;GO:0051056;GO:0007264
Q8N1I0,Dedicator of cytokinesis 4,Brain,GO:0005737;GO:0005829;GO:0098978;GO:0005794;GO:0016020;GO:0005730;GO:0005886;GO:0098794;GO:0032420;GO:0032421;GO:0005096;GO:0005085;GO:0030165;GO:0030971;GO:0017124;GO:0031267;GO:0060326;GO:1904694;GO:1904754;GO:0150052;GO:0007264
Q9BU89,Deoxyhypusine hydroxylase,Brain,GO:0005829;GO:0019135;GO:0005506;GO:0008612
Q6PKX4,Docking protein 6,Brain,GO:0005737;GO:0005829;GO:0007169;GO:0043410;GO:0007265
Q92784,Double PHD fingers 3,Brain,GO:0035060;GO:0000785;GO:0071565;GO:0005654;GO:0016514;GO:0008270;GO:0006338;GO:0007517;GO:0007399;GO:0045597;GO:2000781;GO:0045663;GO:0070316;GO:2000045;GO:0030071;GO:2000819;GO:0006357
P42658,Dipeptidyl peptidase like 6,Brain,GO:0016020;GO:0005886;GO:0008076;GO:0015459;GO:0008236;GO:0072659;GO:0006508;GO:1901379
Q16555,Dihydropyrimidinase like 2,Brain,GO:0005856;GO:0005829;GO:0070062;GO:0005886;GO:0004157;GO:0016812;GO:0042802;GO:0030154;GO:0007010;GO:0006897;GO:0007399;GO:0006139;GO:0007165
O14531,Dihydropyrimidinase like 4,Brain,GO:0005829;GO:0031005;GO:0016812;GO:0007399
Q8NBI3,Dorsal inhibitory axon guidance protein,Brain,GO:0005576;GO:0060090;GO:0021960;GO:0007411;GO:0021528;GO:0021516;GO:0030900;GO:0110088;GO:0030517;GO:0090090;GO:0110091;GO:0016055
Q13474,Dystrophin related protein 2,Brain,GO:0030425;GO:0098978;GO:0043204;GO:0005886;GO:0014069;GO:0008270;GO:0007417;GO:0050808;GO:0099536
Q8TD84,DS cell adhesion molecule like 1,Brain,GO:0030424;GO:0009986;GO:0005615;GO:0005886;GO:0045202;GO:0098632;GO:0042803;GO:0007411;GO:0007409;GO:0007420;GO:0001709;GO:0007417;GO:0070593;GO:0009953;GO:0048704;GO:0007156
O60941,Dystrobrevin beta,Brain,GO:0009925;GO:0005737;GO:0030425;GO:0060077;GO:0005634;GO:0005886;GO:0014069;GO:0045202;GO:0008270;GO:0030182;GO:0099536
Q96EV8,Dystrobrevin binding protein 1,Brain,GO:0030424;GO:1904115;GO:0031083;GO:0005737;GO:0005829;GO:0043197;GO:0005789;GO:0010008;GO:0098978;GO:0030426;GO:0098686;GO:0033162;GO:0015630;GO:0030496;GO:0043005;GO:0043025;GO:0005634;GO:0005886;GO:0014069;GO:0045211;GO:0042383;GO:0016528;GO:0098685;GO:0030672;GO:0030036;GO:0008089;GO:0048490;GO:0007596;GO:0060271;GO:0048813;GO:0001822;GO:0032438;GO:0007613;GO:0061002;GO:0031175;GO:0048812;GO:0060155;GO:0010628;GO:0061646;GO:0001956;GO:0002092;GO:0071806;GO:0060159;GO:0014059;GO:0009966;GO:2000300;GO:0060041
Q86Y01,Deltex E3 ubiquitin ligase 1,Brain,GO:0005737;GO:0005829;GO:0016604;GO:0005654;GO:0005112;GO:0017124;GO:0003713;GO:0061630;GO:0031625;GO:0008270;GO:0007166;GO:1990830;GO:0006351;GO:0010001;GO:0045665;GO:0045581;GO:0007219;GO:0016567;GO:0008593;GO:0030217;GO:0006366
Q9Y2E6,Deltex E3 ubiquitin ligase 4,Brain,GO:0005813;GO:0005737;GO:0005829;GO:0005654;GO:0061630;GO:0004842;GO:0008270;GO:0045824;GO:0007219;GO:0010498;GO:0043161;GO:0070936;GO:0016567;GO:0032479
Q13202,Dual specificity phosphatase 8,Brain,GO:0005737;GO:0005634;GO:0033192;GO:0140791;GO:0140793;GO:1990439;GO:0033550;GO:0017017;GO:0017018;GO:0004726;GO:0016791;GO:0030946;GO:0008330;GO:0180006;GO:0180007;GO:0180008;GO:0180005;GO:0180004;GO:0016311;GO:0043409;GO:0007165
O14576,Dynein cytoplasmic 1 intermediate chain 1,Brain,GO:0005737;GO:0005868;GO:0036464;GO:0005829;GO:0000776;GO:0005874;GO:0005634;GO:0048471;GO:0055037;GO:0000922;GO:0031982;GO:0003774;GO:0045504;GO:0045503;GO:0008017;GO:0003777;GO:0030507;GO:0010970;GO:0047496
O43237,Dynein cytoplasmic 1 light intermediate chain 2,Brain,GO:0005813;GO:0005868;GO:0005829;GO:0030286;GO:0000776;GO:0005770;GO:0016020;GO:0005874;GO:0005524;GO:0045504;GO:0042802;GO:1990090;GO:0051642;GO:0000226;GO:0007018
Q8N7M0,Dynein light chain Tctex-type family member 5,Brain,GO:0005737;GO:0005868;GO:0045505;GO:0007018
Q86YF9,DAZ interacting zinc finger protein 1,Brain,GO:0034451;GO:0005814;GO:0005813;GO:0036064;GO:0097546;GO:0097539;GO:0005737;GO:0043231;GO:0016607;GO:0005654;GO:0005634;GO:0062063;GO:0046872;GO:0060090;GO:0032053;GO:0060271;GO:0051220;GO:0051649;GO:0045184;GO:0007281;GO:0007507;GO:0032507;GO:0045724;GO:1903566;GO:0061512;GO:0140706;GO:0007224;GO:0120316;GO:0007283
P0DPD6,Endothelin converting enzyme 2,Brain,GO:0030659;GO:0000139;GO:0005886;GO:0030658;GO:0046872;GO:0004222;GO:0008168;GO:0007267;GO:0007186;GO:0032259;GO:0016486;GO:0016485
Q15768,Ephrin B3,Brain,GO:0098978;GO:0098686;GO:0005886;GO:0098839;GO:0042734;GO:0046875;GO:0005005;GO:0001618;GO:0007628;GO:0016198;GO:0007411;GO:0007267;GO:0048013;GO:0050771;GO:0007399;GO:1905608;GO:0050806;GO:0031295;GO:0099557
Q9Y2G0,EFR3 homolog B,Brain,GO:0015629;GO:0005829;GO:0005886;GO:0046854;GO:0072659
Q9NZN3,EH domain containing 3,Brain,GO:0020018;GO:0005737;GO:0005829;GO:0005769;GO:0030139;GO:0010008;GO:0005925;GO:0005634;GO:0048471;GO:0005886;GO:0055038;GO:0005524;GO:0005509;GO:0005525;GO:0003676;GO:0060271;GO:0034498;GO:0032456;GO:0006897;GO:0090160;GO:0051260;GO:0072659;GO:0015031;GO:0001881;GO:1903779;GO:0086036;GO:0055117;GO:1903358
Q96D98,EP300 interacting inhibitor of differentiation 2B,Brain,GO:0005654;GO:0005634;GO:0042802;GO:0003714;GO:0030154;GO:0007517;GO:0045892;GO:0045662
P26378,ELAV like RNA binding protein 4,Brain,GO:0097440;GO:0030424;GO:0005737;GO:0030425;GO:0098978;GO:0030426;GO:0005635;GO:0043204;GO:0098794;GO:1990904;GO:0005840;GO:0035925;GO:0003730;GO:0008143;GO:0097158;GO:0070935;GO:0008306;GO:1990090;GO:0021895;GO:0048813;GO:0007626;GO:0006397;GO:1905870;GO:1900006;GO:0031099;GO:0140245;GO:0042220;GO:0034976;GO:0006396;GO:0008380
Q92556,Engulfment and cell motility 1,Brain,GO:0005737;GO:0005829;GO:0098978;GO:0032045;GO:0016020;GO:0005886;GO:0098794;GO:0017124;GO:0030036;GO:0007015;GO:0006915;GO:0048870;GO:0006911;GO:0016601;GO:0150052
Q9BW60,ELOVL fatty acid elongase 1,Brain,GO:0005783;GO:0005789;GO:0016020;GO:0009922;GO:0036109;GO:0046513;GO:0061436;GO:0034625;GO:0034626;GO:0019367;GO:0043651;GO:0035338;GO:0030148;GO:0006636;GO:0042761
Q96A84,EMI domain containing 1,Brain,GO:0005581;GO:0005783;GO:0031012;GO:0005576;GO:0005794
Q05BV3,EMAP like 5,Brain,GO:0005737;GO:0070062;GO:0005874;GO:0008017
Q8TC29,"Enkurin, TRPC channel interacting protein",Brain,GO:0097728;GO:0097729;GO:0001669;GO:0160112;GO:0005879;GO:0036126;GO:0097228;GO:0005516;GO:0017124;GO:0061966;GO:0030317
Q9UHY7,Enolase-phosphatase 1,Brain,GO:0005829;GO:0005634;GO:0043715;GO:0043716;GO:0043874;GO:0000287;GO:0019509
O75355,Ectonucleoside triphosphate diphosphohydrolase 3,Brain,GO:0005886;GO:0004050;GO:0005524;GO:0004382;GO:0017110;GO:0017111;GO:0045134;GO:0009134;GO:0009143
Q5JZY3,EPH receptor A10,Brain,GO:0030425;GO:0005576;GO:0016020;GO:0005886;GO:0005524;GO:0008288;GO:0060175;GO:0005006;GO:0005007;GO:0005004;GO:0005008;GO:0140801;GO:0035401;GO:0005009;GO:0005010;GO:0005011;GO:0036332;GO:0005018;GO:0005019;GO:0038062;GO:0005020;GO:0005005;GO:0005021;GO:0007411;GO:0048013
P54764,EPH receptor A4,Brain,GO:0005912;GO:0030424;GO:0043679;GO:0044295;GO:0009986;GO:0005737;GO:0030425;GO:0043198;GO:0043197;GO:0031901;GO:0030175;GO:0098978;GO:0005741;GO:0031594;GO:0043204;GO:0005886;GO:0098839;GO:0042734;GO:0098685;GO:0001540;GO:0005524;GO:0008288;GO:0060175;GO:0097161;GO:0046875;GO:0005006;GO:0005007;GO:0005004;GO:0005008;GO:0140801;GO:0035401;GO:0042802;GO:0005009;GO:0005010;GO:0016301;GO:0005011;GO:0042731;GO:0036332;GO:0005018;GO:0005019;GO:0004672;GO:0004713;GO:1990782;GO:0038062;GO:0005020;GO:0005005;GO:0005021;GO:0034332;GO:0007628;GO:0007411;GO:0007155;GO:1904646;GO:0090102;GO:0021957;GO:0048013;GO:0097156;GO:0097155;GO:0008347;GO:0060384;GO:0008045;GO:0048681;GO:0007162;GO:0030336;GO:1900038;GO:0010719;GO:0070373;GO:1900272;GO:0043524;GO:0010977;GO:1903051;GO:0017148;GO:0072178;GO:0106030;GO:0097485;GO:0018108;GO:1902004;GO:1902961;GO:0045785;GO:0030335;GO:0008284;GO:0050775;GO:0061098;GO:2001108;GO:0046777;GO:0050821;GO:0048710;GO:0050770;GO:0061001;GO:0043087;GO:1905244;GO:1905806;GO:0098883
P54762,EPH receptor B1,Brain,GO:0030424;GO:0005829;GO:0030425;GO:0031901;GO:0005783;GO:0070062;GO:0005576;GO:0032433;GO:0098978;GO:0045121;GO:0005886;GO:0005524;GO:0008046;GO:0008288;GO:0060175;GO:0005006;GO:0005007;GO:0005004;GO:0005008;GO:0140801;GO:0035401;GO:0005009;GO:0005010;GO:0005011;GO:0036332;GO:0005018;GO:0005019;GO:0038062;GO:0044877;GO:0005020;GO:0005005;GO:0005021;GO:0001525;GO:0007411;GO:0048593;GO:0060326;GO:0031589;GO:0021952;GO:0060996;GO:0060997;GO:0050965;GO:0048013;GO:0030010;GO:0021934;GO:0001771;GO:0050804;GO:1902725;GO:1902723;GO:0061351;GO:0022008;GO:0021631;GO:0051965;GO:0046777;GO:0070372;GO:0046328;GO:0031290;GO:0014719
A6NHQ4,Elongin BC and polycomb repressive complex 2 associated protein,Brain,GO:0005694;GO:0070449;GO:0035098;GO:0003682;GO:0044877;GO:0048663;GO:0006357;GO:0048863;GO:0140673
Q7Z444,ES cell expressed Ras,Brain,GO:0005886;GO:0003925;GO:0019003;GO:0005525;GO:0003924;GO:0007265
Q15303,Erb-b2 receptor tyrosine kinase 4,Brain,GO:0009925;GO:0016323;GO:0005829;GO:0005576;GO:0098982;GO:0098978;GO:0005759;GO:0005739;GO:0031594;GO:0005654;GO:0005634;GO:0005886;GO:0098839;GO:0045211;GO:0042734;GO:0043235;GO:0005524;GO:0008288;GO:0060175;GO:0005006;GO:0005154;GO:0005007;GO:0050811;GO:0005004;GO:0005008;GO:0140801;GO:0035401;GO:0005009;GO:0005010;GO:0005011;GO:0038131;GO:0036332;GO:0005018;GO:0005019;GO:0042803;GO:0004713;GO:0038062;GO:0005020;GO:0000976;GO:0004714;GO:0005005;GO:0005021;GO:0061026;GO:0045165;GO:0016477;GO:0007169;GO:0007259;GO:0071364;GO:0021551;GO:0009880;GO:0038135;GO:0038130;GO:0038138;GO:0072046;GO:0007507;GO:0007595;GO:0060749;GO:0060644;GO:0043653;GO:0043066;GO:0008285;GO:2001223;GO:0007399;GO:0001755;GO:0022008;GO:0099645;GO:0021889;GO:0018108;GO:0060045;GO:0008284;GO:0045893;GO:0070374;GO:0051897;GO:2000010;GO:0001934;GO:0046427;GO:0042531;GO:0046777;GO:0030334;GO:0007165;GO:0007416
Q5RHP9,Glutamate rich 3,Brain,GO:0005737;GO:0097730;GO:0060271
Q6ZVH7,Espin like,Brain,GO:0005737;GO:0032426;GO:0051015;GO:0051017;GO:0007605
Q96DF8,Ess-2 splicing factor homolog,Brain,GO:0071013;GO:0005634;GO:0000398;GO:0007399
A0FGR9,Extended synaptotagmin 3,Brain,GO:0009898;GO:0005789;GO:0140268;GO:0044232;GO:0005886;GO:0005509;GO:0005544;GO:0031210;GO:0008429;GO:0035091;GO:0061817;GO:0006869
P50549,ETS variant transcription factor 1,Brain,GO:0000785;GO:0005634;GO:0001228;GO:0003700;GO:0000981;GO:0000978;GO:1990837;GO:0007411;GO:0007638;GO:0007517;GO:0048935;GO:0045944;GO:0006357;GO:0006366
Q96CN4,Ecotropic viral integration site 5 like,Brain,GO:0005096;GO:0031267;GO:1902018;GO:0043547
Q8NEV8,Exophilin 5,Brain,GO:0005768;GO:0031267;GO:0006886;GO:0003334;GO:0071985;GO:0045921;GO:0050714
Q86X51,EZH inhibitory protein,Brain,GO:0005829;GO:0005654;GO:0005634;GO:0180000;GO:0006325;GO:0040029
Q9BWQ8,Fas apoptotic inhibitory molecule 2,Brain,GO:0005783;GO:0005794;GO:0000139;GO:0016020;GO:0045121;GO:0045211;GO:0005262;GO:0097190;GO:0021681;GO:0021702;GO:0021680;GO:0021549;GO:0043066;GO:1902042;GO:0043524;GO:0051402;GO:0043523;GO:0002931
Q86V42,Family with sequence similarity 124 member A,Brain,
Q6UXB0,Family with sequence similarity 131 member A,Brain,
Q8N9E0,Family with sequence similarity 133 member A,Brain,
Q8NE31,Family with sequence similarity 13 member C,Brain,
Q96KS9,Family with sequence similarity 167 member A,Brain,
Q5VUB5,Family with sequence similarity 171 member A1,Brain,GO:0005886;GO:0008360;GO:0043149
A8MVW0,Family with sequence similarity 171 member A2,Brain,GO:0016020
Q6P995,Family with sequence similarity 171 member B,Brain,GO:0016020;GO:0045202
Q9ULE4,Family with sequence similarity 184 member B,Brain,
Q8IW50,Family with sequence similarity 219 member A,Brain,
A4D161,Family with sequence similarity 221 member A,Brain,
Q5U5X8,Family with sequence similarity 222 member A,Brain,
A2RU67,Family with sequence similarity 234 member B,Brain,GO:0005794;GO:0016020;GO:0005815
Q96D05,Family with sequence similarity 241 member B,Brain,GO:0043231;GO:0016020
Q6ZT52,Family with sequence similarity 43 member B,Brain,
Q8N7N1,Family with sequence similarity 86 member B1,Brain,GO:0032991;GO:0016279;GO:0032259;GO:0006417
Q86YD7,Family with sequence similarity 90 member A1,Brain,
Q8TDW7,FAT atypical cadherin 3,Brain,GO:0030425;GO:0005886;GO:0005509;GO:0048667;GO:0098609;GO:0016358;GO:0007156;GO:1904936;GO:2000171;GO:0010842
Q9H4M3,F-box protein 44,Brain,GO:0005737;GO:0005829;GO:0019005;GO:0036503;GO:0006516;GO:0010498;GO:0031146
Q969H0,F-box and WD repeat domain containing 7,Brain,GO:0005694;GO:0005737;GO:0005829;GO:0005783;GO:0005794;GO:0005739;GO:0005730;GO:0005654;GO:0005634;GO:1990452;GO:0048471;GO:0032991;GO:0019005;GO:0030332;GO:0042802;GO:0050816;GO:0030674;GO:0043130;GO:0031625;GO:1990756;GO:0097027;GO:0034644;GO:0006974;GO:0006281;GO:0055088;GO:0030324;GO:0010629;GO:2000346;GO:0045746;GO:2001205;GO:2000639;GO:0010868;GO:0007219;GO:0045741;GO:0070374;GO:1903378;GO:1901800;GO:1903955;GO:0031398;GO:2000060;GO:0051443;GO:0043161;GO:0031648;GO:0050821;GO:0016567;GO:1902806;GO:0090049;GO:0042752;GO:0010883;GO:1901524;GO:0032880;GO:0048511;GO:0031146;GO:0007062;GO:0010992;GO:0001944;GO:0001570
O14526,FCH and mu domain containing endocytic adaptor 1,Brain,GO:0005905;GO:0005737;GO:0005829;GO:0005654;GO:0005886;GO:0098843;GO:0035612;GO:0048268;GO:0072583;GO:0050870;GO:0050852
A0PJY2,FEZ family zinc finger 1,Brain,GO:0005829;GO:0005654;GO:0003700;GO:0001227;GO:0046872;GO:0000978;GO:0007411;GO:0043697;GO:0021797;GO:1904936;GO:0008285;GO:0021772;GO:0045893;GO:0045666;GO:0050767;GO:0006357
Q92913,Fibroblast growth factor 13,Brain,GO:0030424;GO:0005737;GO:0005829;GO:0030425;GO:0030175;GO:0030426;GO:0014704;GO:0016328;GO:0005874;GO:0043005;GO:0005634;GO:0005886;GO:0042383;GO:0048487;GO:0008083;GO:0008017;GO:0017080;GO:0044325;GO:0048755;GO:0007267;GO:0021795;GO:0045200;GO:0021766;GO:1904862;GO:0007612;GO:0000165;GO:0007613;GO:0046785;GO:0048671;GO:0007026;GO:0007399;GO:0022008;GO:0001764;GO:1905152;GO:0072659;GO:0098909;GO:0007165;GO:0006814
Q92915,Fibroblast growth factor 14,Brain,GO:0005737;GO:0005634;GO:0008083;GO:0008201;GO:0017080;GO:0007267;GO:0007254;GO:0007399;GO:0022008;GO:0007165
Q9NP95,Fibroblast growth factor 20,Brain,GO:0005737;GO:0005576;GO:0005615;GO:0005104;GO:0008083;GO:0043395;GO:0090722;GO:0005102;GO:0007267;GO:0008543;GO:0042491;GO:0043524;GO:0022008;GO:0008284;GO:1904340;GO:0070374;GO:0043410;GO:0060043;GO:0030334;GO:0014059;GO:0007165
Q9HCT0,Fibroblast growth factor 22,Brain,GO:0005737;GO:0005576;GO:0005615;GO:0005104;GO:0008083;GO:0030154;GO:0008543;GO:0022008;GO:0008284;GO:0043410;GO:0030334
P12034,Fibroblast growth factor 5,Brain,GO:0005737;GO:0005576;GO:0005615;GO:0005104;GO:0008083;GO:0007267;GO:0008543;GO:0010001;GO:0007399;GO:0022008;GO:0051781;GO:0008284;GO:0043410;GO:0030334;GO:0023019
P31371,Fibroblast growth factor 9,Brain,GO:0005737;GO:0005576;GO:0005615;GO:0005104;GO:0008083;GO:0008201;GO:0032924;GO:0001525;GO:0060070;GO:0060038;GO:0007267;GO:0002062;GO:0048566;GO:0030326;GO:0048706;GO:0001654;GO:0008543;GO:0042472;GO:0060484;GO:0008584;GO:0030238;GO:0010463;GO:0000122;GO:1905931;GO:0030178;GO:0022008;GO:0001649;GO:0032927;GO:0090263;GO:0060045;GO:0051781;GO:0008284;GO:0050679;GO:0010628;GO:0043410;GO:0002053;GO:0045880;GO:2000648;GO:1904754;GO:1904707;GO:0030949;GO:0006606;GO:0030334;GO:0048505;GO:0060011;GO:0007165;GO:0007224;GO:0072089;GO:0021762;GO:0048010
Q8TAT2,Fibroblast growth factor binding protein 3,Brain,GO:0062023;GO:0005576;GO:0017134;GO:0019838;GO:0008201;GO:0007267;GO:0045743;GO:0043117
P22607,Fibroblast growth factor receptor 3,Brain,GO:0009986;GO:0005783;GO:0005576;GO:0005794;GO:0005886;GO:0043235;GO:0030133;GO:0005524;GO:0008288;GO:0060175;GO:0005006;GO:0017134;GO:0005007;GO:0005004;GO:0005008;GO:0140801;GO:0035401;GO:0042802;GO:0005009;GO:0005010;GO:0005011;GO:0036332;GO:0005018;GO:0005019;GO:0004713;GO:0038062;GO:0005020;GO:0005005;GO:0005021;GO:0070977;GO:0030282;GO:0060349;GO:0007169;GO:0007259;GO:0007267;GO:0002062;GO:0035988;GO:0003416;GO:0001958;GO:1902178;GO:0008543;GO:0000165;GO:0048640;GO:0008284;GO:0070374;GO:0043410;GO:0051897;GO:0010518;GO:0042531;GO:0001501
